#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-709.848533,30,146.859188
-1150.896286,30,147.088803
-628.195648,30,147.310015
-444.169779,30,147.524405
-559.69999,30,147.758138
-771.15287,30,148.011116
-15369.468231,15,148.223095
-12384.856197,18,148.438183
-953.884784,30,148.665865
-15378.140213,15,148.676052
-9455.694942,21,148.901939
-507.641307,30,149.129602
-471.101222,30,149.356147
-610.686123,30,149.580807
-780.727925,30,149.80875
-554.466971,30,150.095918
-744.09378,30,150.324244
-1324.873149,30,150.556147
-612.619617,30,150.785991
-747.842183,30,151.010565
-1017.759962,30,151.244087
-588.30306,30,151.469257
-668.027972,30,151.689906
-631.683644,30,151.917903
-464.638004,30,152.158565
-631.205478,30,152.384492
-994.204907,30,152.612077
-466.468493,30,152.839654
-860.615586,30,153.080938
-7458.130704,23,153.300203
-538.866674,30,153.52979
-660.352723,30,153.757586
-700.903475,30,153.978885
-370.302914,30,154.202178
-589.37258,30,154.434561
-592.733785,30,154.660226
-480.247674,30,154.88598
-569.797524,30,155.113024
-565.993882,30,155.331825
-422.573789,30,155.546707
-558.307654,30,155.765821
-609.460509,30,155.991832
-1247.151229,30,156.216404
-407.576721,30,156.439309
-1229.745839,30,156.661907
-5373.4644,25,156.677439
-378.795109,30,156.898727
-631.431362,30,157.122651
-580.335651,30,157.342728
-480.827121,30,157.56312
-578.52945,30,157.783354
-2225.453406,28,158.024534
-2367.869346,28,158.247912
-13387.887859,17,158.459113
-488.478239,30,158.69073
-401.622305,30,158.918823
-389.80239,30,159.147974
-442.184725,30,159.378668
-310.277473,30,159.602845
-591.377988,30,159.827496
-669.905994,30,160.057862
-6337.903143,24,160.276251
-367.05323,30,160.505623
-457.06139,30,160.734025
-591.784243,30,160.963969
-540.954858,30,161.190349
-646.366046,30,161.409388
-516.292735,30,161.641595
-297.318511,30,161.866729
-559.727045,30,162.098308
-397.251662,30,162.323614
-580.907491,30,162.544128
-460.332916,30,162.799506
-2523.764714,28,163.0296
-439.879049,30,163.255443
-721.565794,30,163.48994
-341.232793,30,163.719571
-475.965521,30,163.943752
-333.349759,30,164.167416
-440.930878,30,164.403467
-485.346586,30,164.626264
-284.886206,30,164.851032
-335.390351,30,165.079717
-289.647962,30,165.318658
-2341.737945,28,165.337677
-429.705757,30,165.558098
-253.111313,30,165.783593
-357.478959,30,166.010073
-583.483404,30,166.281355
-477.185246,30,166.518782
-329.026785,30,166.74194
-315.221589,30,167.023908
-359.112956,30,167.250886
-389.865383,30,167.483845
-254.168598,30,167.707412
-371.116909,30,167.944002
-334.695023,30,168.164011
-376.632941,30,168.399287
-326.87975,30,168.625879
-1042.043471,30,168.846116
-9110.699795,21,169.065286
-219.929253,30,169.282329
-13081.231091,17,169.49903
-317.254564,30,169.733852
-484.536754,30,169.968427
-173.392121,30,170.201741
-198.346863,30,170.432852
-10110.297418,20,170.44586
-300.184582,30,170.675465
-290.678411,30,170.901279
-369.106287,30,171.133872
-288.000153,30,171.35643
-338.696771,30,171.584704
-392.293689,30,171.810349
-425.357237,30,172.040393
-411.719407,30,172.26386
-177.283633,30,172.513602
-304.200409,30,172.742845
-20097.40813,10,172.950656
-281.788522,30,173.17123
-442.160763,30,173.394526
-780.236626,30,173.601746
-11158.730082,19,173.614251
-321.047519,30,173.841626
-325.784171,30,174.066115
-250.543087,30,174.288713
-410.245398,30,174.524792
-196.619435,30,174.761117
-252.154731,30,174.983617
-355.987156,30,175.20605
-598.298536,30,175.43116
-5133.694062,25,175.648511
-9224.239492,21,175.866907
-398.609507,30,176.083138
-958.065629,30,176.316747
-320.609148,30,176.542431
-442.006035,30,176.759267
-1028.856871,30,176.97199
-595.083642,30,177.197751
-281.358246,30,177.434
-313.168347,30,177.658336
-178.289781,30,177.890705
-271.882987,30,178.117197
-323.389193,30,178.339704
-440.374962,30,178.573026
-304.485121,30,178.80853
-4135.946488,26,179.031977
-17155.585476,13,179.041486
-274.570757,30,179.266996
-14101.258263,16,179.480129
-12368.966655,18,179.492197
-147.654704,30,179.723021
-225.642232,30,179.946324
-226.815613,30,180.172953
-1098.868314,30,180.391624
-548.658509,30,180.621835
-3273.710829,27,180.854473
-3129.604989,27,181.076511
-246.049001,30,181.303409
-248.710954,30,181.533254
-331.537087,30,181.751472
-376.325899,30,181.974452
-255.437162,30,182.199668
-388.40505,30,182.454326
-328.872374,30,182.677372
-292.878818,30,182.913766
-385.108677,30,183.146415
-14177.982917,16,183.35936
-6223.354644,24,183.374867
-10101.460916,20,183.586415
-9093.048226,21,183.799253
-223.884128,30,185.013259
-244.016385,30,185.238543
-126.903266,30,185.477143
-330.323081,30,185.697612
-1619.911982,30,185.930789
-88.979456,30,186.155006
-360.953354,30,186.388701
-145.060164,30,186.612687
-246.650311,30,186.843239
-199.880551,30,187.059008
-166.727547,30,187.279019
-1776.105115,30,187.510745
-112.914599,30,187.743687
-222.644221,30,187.987051
-257.519641,30,188.209632
-261.70252,30,188.434288
-443.321195,30,188.66434
-188.903173,30,188.888373
-159.445056,30,189.116727
-929.975179,30,189.340442
-118.301703,30,189.566751
-672.42263,30,189.797739
-8218.458494,22,190.019188
-441.46123,30,190.246938
-114.35632,30,190.471804
-192.201019,30,190.704769
-9083.12183,21,190.718781
-2502.744881,28,190.942089
-68.815696,30,191.166954
-191.951639,30,191.391001
-191.822788,30,191.622871
-191.233645,30,191.851298
-118.633792,30,192.074551
-474.11979,30,192.298072
-269.251032,30,192.539614
-182.435258,30,192.767573
-109.42623,30,193.005151
-185.084888,30,193.23204
-251.308214,30,193.453609
-592.183679,30,193.680098
-211.884508,30,193.911932
-129.152768,30,194.137455
-1032.186451,30,194.37236
-203.553709,30,194.603538
-195.496446,30,194.825442
-290.272518,30,195.042659
-230.460925,30,195.256383
-313.001929,30,195.482298
-139.658488,30,195.703578
-9067.825174,21,195.924309
-132.155313,30,196.165212
-196.010307,30,196.385602
-248.581443,30,196.6116
-477.61122,30,196.82943
-183.902363,30,197.049446
-55.463301,30,197.297448
-181.99698,30,197.524405
-108.998197,30,197.743624
-282.449373,30,197.969429
-68.172851,30,198.195085
-176.95779,30,198.418595
-67.861211,30,198.640307
-122.981615,30,198.858335
-21.290668,30,199.080651
-83.497637,30,199.307427
-66.739382,30,199.534015
-261.771105,30,199.760486
-473.693758,30,199.986955
-272.511604,30,200.22066
-148.286562,30,200.442834
-164.812642,30,200.671463
-513.343165,30,200.900434
-741.976386,30,201.127753
-38.677013,30,201.357744
-135.916596,30,201.583259
-94.045957,30,201.809134
-84.27501,30,202.050913
-108.202206,30,202.280121
-52.888173,30,202.558122
-196.421601,30,202.779766
-232.308102,30,203.002598
-211.90675,30,203.225606
-103.359478,30,203.448758
-42.039336,30,203.667923
-84.832315,30,203.900392
-133.147211,30,204.121242
-54.271775,30,204.349271
-196.137775,30,204.57246
-75.337106,30,204.796405
-49.390164,30,205.018045
-77.61566,30,205.240099
-64.495931,30,205.460717
-21.630399,30,205.684011
-24.749823,30,205.906673
-18.366368,30,206.138234
-91.944594,30,206.361468
-60.0157,30,206.583227
-82.039044,30,206.822187
-17.09097,30,207.053557
-62.545362,30,207.28257
-46.428845,30,207.507027
-37.969176,30,207.733788
-34.26419,30,207.963227
-78.579334,30,208.191449
-13029.357583,17,208.202456
-17029.315963,13,208.418762
-9029.770404,21,208.634964
-7036.397045,23,208.64998
-11029.51332,19,208.871206
-26.249125,30,209.100397
-12029.556863,18,209.315863
-2030.148669,28,209.54301
-17058.051514,13,209.552518
-26.751491,30,209.780614
-11029.517383,19,210.000698
-26.10897,30,210.231006
-39.975175,30,210.455317
-13030.283401,17,210.466823
-52.257004,30,210.695884
-11029.341911,19,210.917367
-76.406765,30,211.14145
-43.505666,30,211.370043
-51.824436,30,211.602473
-23.980878,30,211.841737
-33.163637,30,212.061564
-11030.199105,19,212.073825
-13029.619401,17,212.286429
-33.668625,30,212.511872
-45.026646,30,212.735749
-43.069353,30,212.961526
-26.229529,30,213.19646
-25.549794,30,213.419786
-32.658105,30,213.639665
-10061.696453,20,213.860553
-37.524482,30,214.088961
-24.297558,30,214.315909
-87.419122,30,214.53639
-42.304324,30,214.764898
-21.701521,30,214.987541
-21.612614,30,215.211026
-24.287992,30,215.438695
-128.129515,30,215.660675
-52.771675,30,215.880292
-29.690593,30,216.119467
-37.205281,30,216.343047
-17.880754,30,216.595826
-23.288051,30,216.824136
-16.276829,30,217.052698
-11.592006,30,217.281426
-11.359081,30,217.509982
-68.610704,30,217.727041
-82.935656,30,217.951349
-31.236536,30,218.172873
-18.941678,30,218.395987
-24.884463,30,218.625138
-26.132041,30,218.850904
-55.946387,30,219.074001
-26.117986,30,219.299185
-94.155386,30,219.520376
-23.77579,30,219.737939
-16040.614588,14,219.74713
-21.811938,30,219.972603
-29.687346,30,220.201257
-20.631195,30,220.430406
-27.312725,30,220.658082
-16.99562,30,220.88646
-31.817021,30,221.117864
-36.72645,30,221.369115
-16.81502,30,221.592675
-59.552615,30,221.82415
-19.642388,30,222.054069
-53.808465,30,222.285567
-49.00019,30,222.512552
-15.896337,30,222.744439
-20.536954,30,222.973294
-31.809963,30,223.198158
-20.604356,30,223.422579
-29.852163,30,223.652486
-28.688897,30,223.876958
-25.455371,30,224.106739
-15051.63565,15,224.320553
-32.903195,30,224.536433
-11038.667939,19,224.549444
-23.463328,30,224.770396
-25.638524,30,224.994688
-34.404364,30,225.21971
-17.372572,30,225.454448
-15029.394354,15,225.664941
-19.938055,30,225.891309
-37.672373,30,226.140497
-18.625745,30,226.364162
-16.937403,30,226.586177
-24.552816,30,226.816076
-25.901136,30,227.042592
-50.757839,30,227.267345
-50.971406,30,227.502973
-67.722353,30,227.721629
-26.833571,30,227.952588
-22.266184,30,228.176536
-71.575275,30,228.410371
-28.025817,30,228.639835
-65.819533,30,228.856956
-13.83653,30,229.085265
-23.49307,30,229.302801
-17.22909,30,229.537936
-19.314803,30,229.766271
-86.838362,30,229.995942
-56.059619,30,230.226868
-16.833915,30,230.4512
-66.898985,30,230.676925
-14.982122,30,230.901994
-17.567258,30,231.150138
-19.11353,30,231.369766
-23.851595,30,231.597054
-29.741511,30,231.818792
-161.232535,30,232.050736
-57.186293,30,232.268667
-218.101819,30,232.488395
-114.606018,30,232.718504
-270.459628,30,232.947833
-357.775129,30,233.190934
-9030.172961,21,233.205159
-43.202512,30,233.426389
-83.8903,30,233.650124
-77.663764,30,233.869173
-81.481438,30,234.097329
-195.46871,30,234.318421
-59.292745,30,234.543811
-103.312965,30,234.763133
-19.581054,30,234.98711
-183.600065,30,235.207353
-55.08,30,235.426074
-108.704659,30,235.643378
-18038.204742,12,235.873504
-121.873217,30,236.096258
-18.353673,30,236.323277
-23.117938,30,236.552946
-46.084685,30,236.780285
-19.348761,30,237.000492
-23.50916,30,237.228225
-17.536342,30,237.451987
-15.855958,30,237.678872
-15.24536,30,237.900845
-34.077709,30,238.123278
-19.06204,30,238.347005
-15.019196,30,238.563793
-121.175755,30,238.789118
-37.055658,30,239.019418
-36.298553,30,239.238785
-18.608432,30,239.466306
-13.417939,30,239.691882
-9.1835,30,239.924575
-11.12462,30,240.149113
-69.765921,30,240.369329
-10.271476,30,240.594076
-9.816486,30,240.850574
-13.986214,30,241.075574
-11.727045,30,241.305397
-10.259992,30,241.534977
-21.439262,30,241.75793
-10.270236,30,241.980895
-7.617807,30,242.210722
-8.307681,30,242.435469
-8.47238,30,242.658316
-37.256502,30,242.879333
-7.907678,30,243.110815
-8.596756,30,243.338112
-92.089144,30,243.568669
-5.888288,30,243.797166
-5.668738,30,244.029198
-8.394784,30,244.253164
-7.67078,30,244.48481
-30.143961,30,244.713023
-7.212585,30,244.938385
-23.820534,30,245.158755
-8.197447,30,245.387973
-9.633485,30,245.621938
-9.14028,30,245.84136
-11.825348,30,246.061414
-6.620714,30,246.277261
-7.050468,30,246.501341
-10.416282,30,246.71332
-6.106963,30,246.939439
-7.49291,30,247.172623
-6.275532,30,247.394621
-5.966894,30,247.627738
-7.720649,30,247.856812
-5.970263,30,248.086308
-5.659099,30,248.310321
-4.625692,30,248.524969
-138.027459,30,248.751351
-288.400051,30,248.982973
-342.443771,30,249.203634
-233.671235,30,249.42799
-209.467682,30,249.656574
-174.796218,30,249.88122
-292.304409,30,250.114183
-131.582988,30,250.403425
-10.669931,30,250.643479
-31.754932,30,250.872276
-22.341703,30,251.09142
-85.313072,30,251.310306
-16.774318,30,251.541399
-18.436757,30,251.759667
-45.528866,30,251.986255
-54.419766,30,252.209951
-20.189643,30,252.43578
-6.894869,30,252.65853
-27.150663,30,252.881554
-10.863159,30,253.104392
-7.164118,30,253.331395
-5.72628,30,253.558649
-21.842388,30,253.78141
-35.480434,30,254.008182
-2.252224,30,254.236796
-6.319042,30,254.458016
-4.135395,30,254.684265
-2.379478,30,254.905613
-3.803513,30,255.128845
-17.867243,30,255.369289
-4.208415,30,255.59679
-7.146017,30,255.813448
-4.954784,30,256.045676
-6.464639,30,256.271697
-5.71552,30,256.503807
-4.510873,30,256.725804
-2.88914,30,256.948588
-3.007195,30,257.175333
-2.014584,30,257.398985
-3.498121,30,257.620378
-7.278981,30,257.846837
-5.493917,30,258.06677
-6.472645,30,258.288497
-22.740024,30,258.513519
-6.314204,30,258.741147
-4.900456,30,258.967068
-6.063547,30,259.189875
-71.764011,30,259.410127
-58.873516,30,259.634332
-49.496672,30,259.859715
-95.25414,30,260.102987
-40.647772,30,260.326551
-85.630298,30,260.544437
-22.985497,30,260.768922
-14.909926,30,260.989047
-1.476087,30,261.215445
-43.628116,30,261.43812
-55.044565,30,261.662407
-37.883907,30,261.891265
-5.895513,30,262.125502
-19.081264,30,262.350867
-3.408045,30,262.573371
-3.61438,30,262.79327
-20.042281,30,263.030996
-121.078059,30,263.262216
-12.686611,30,263.487638
-57.078027,30,263.716547
-8.555289,30,263.942503
-9.712306,30,264.172348
-11.141906,30,264.40107
-17.969054,30,264.630619
-7.24436,30,264.869887
-12.721006,30,265.101021
-21.243984,30,265.321467
-14.404592,30,265.55012
-14.34829,30,265.77689
-20.523737,30,266.006292
-10.344977,30,266.239414
-10.888527,30,266.456467
-26.742783,30,266.676523
-29.346448,30,266.903413
-11.642473,30,267.130485
-9.435204,30,267.36125
-14.180237,30,267.578503
-13.44888,30,267.809011
-9.306799,30,268.037846
-9.847516,30,268.263933
-7.677601,30,268.484984
-10.136803,30,268.711233
-8.549481,30,268.934992
-9.927823,30,269.160572
-8.299695,30,269.385029
-6.328875,30,269.61039
-7.357875,30,269.830629
-6.536836,30,270.083039
-7.501944,30,270.304294
-5.218279,30,270.534672
-8.813515,30,270.759076
-5.940078,30,270.985606
-26.981899,30,271.207094
-18.543614,30,271.432112
-6.513328,30,271.660327
-28.531356,30,271.892985
-16.748111,30,272.11902
-13.390056,30,272.347811
-6.425803,30,272.578278
-19.833785,30,272.808145
-6.27389,30,273.035032
-7.714947,30,273.261877
-9.102323,30,273.488816
-17.385119,30,273.716197
-22.473736,30,273.939951
-9.703283,30,274.163099
-9.220587,30,274.383655
-9.555284,30,274.606641
-10.200094,30,274.841676
-9.40344,30,275.069564
-10.000189,30,275.290537
-8.979701,30,275.531277
-11.246907,30,276.778116
-12.144602,30,276.99848
-11.031053,30,277.224618
-13029.206188,17,277.235126
-16029.42498,14,277.449651
-14029.230873,16,277.460159
-14029.743715,16,277.676594
-15029.644037,15,277.686892
-14038.753997,16,277.900797
-16029.228364,14,277.910311
-13.618789,30,278.130826
-11029.421364,19,278.350328
-10.519054,30,278.571679
-12029.355542,18,278.796509
-11.364487,30,279.024175
-9.613383,30,279.252228
-14029.339777,16,279.263737
-13029.562972,17,279.483882
-10.093293,30,279.713911
-10.723208,30,279.949136
-15029.266925,15,279.959647
-15029.578777,15,280.176154
-10.865633,30,280.406552
-9.97091,30,280.630893
-10.359939,30,280.87876
-13029.290773,17,280.890269
-14029.589572,16,281.1101
-12029.355816,18,281.122607
-8.612571,30,281.347456
-15029.694173,15,281.558793
-13029.28937,17,281.769966
-10.873013,30,281.999561
-11.720489,30,282.230926
-15029.219978,15,282.241436
-15029.249957,15,282.455831
-19.889711,30,282.678503
-10.639394,30,282.910393
-11.159744,30,283.134993
-12.216627,30,283.369206
-15029.38981,15,283.379218
-10.761193,30,283.604839
-13029.36612,17,283.825985
-12029.467019,18,283.838087
-12.086419,30,284.058688
-12029.205083,18,284.278751
-10.791478,30,284.504953
-10.337121,30,284.734228
-11.910688,30,284.961163
-12029.251168,18,284.972675
-9.50032,30,285.203753
-13029.349588,17,285.420341
-13029.294125,17,285.635156
-8.480552,30,285.877289
-8.708337,30,286.108422
-9.491345,30,286.393944
-8.38509,30,286.618964
-17.408737,30,286.846996
-15029.389902,15,286.858064
-10029.283121,20,287.066334
-11029.777202,19,287.078842
-10029.348261,20,287.295354
-15029.969403,15,287.514544
-14029.310915,16,287.52606
-74.946353,30,287.743201
-115.41974,30,287.971903
-13029.971109,17,288.17947
-12029.369703,18,288.191482
-74.610325,30,288.41212
-79.391355,30,288.637975
-15029.664039,15,288.843212
-40.280773,30,289.065
-11030.150846,19,289.077793
-12029.460671,18,289.287255
-13029.375563,17,289.506243
-75.410412,30,289.737849
-93.178946,30,289.9667
-117.660321,30,290.19035
-15033.292622,15,290.201507
-12029.525461,18,290.415936
-10029.276888,20,290.429448
-104.224772,30,290.654223
-9029.359395,21,290.878473
-97.86967,30,291.102453
-25.38051,30,291.32427
-100.533646,30,291.549563
-59.329315,30,291.772382
-58.180367,30,291.993133
-8.912691,30,292.212728
-11.059836,30,292.448393
-9.873169,30,292.666063
-11.161599,30,292.888531
-11029.536055,19,293.110702
-25.107761,30,293.343423
-12029.401419,18,293.355432
-10.107917,30,293.57673
-10.668492,30,293.821373
-11.114837,30,294.053056
-10.374209,30,294.278816
-10.463004,30,294.511629
